id,name_ja,name_en,image_file_path,category,is_dictionary_visible,rarity,faction_ja,faction_en,hp,phy,int,agi,passive_name_ja,passive_name_en,passive_text_ja,passive_text_en,attributes_ja,attributes_en,enchants
4032,上杉謙信,Uesugi Kenshin,Image/Heroes/4032.png,original,true,Epic,朱雀,SUZAKU,312,97,116,131,毘沙門天の化身,Incarnation of Bashamon,自身のHPが40%未満の時に{triggerRate}%の確率で1回だけ発動 / 味方全体のINTを自身の最大HPの10 ~ 25%アップ / 味方全体のAGIを自身の最大HPの10 ~ 25%アップ,"If this hero's HP is less than 40% , {triggerRate}% chance to trigger once. / Increase the INT of all allies by 10 ~ 25% of this hero's Max HP. / Increase the AGI of all allies by 10 ~ 25% of this hero's Max HP.",戦国,Sengoku,
4033,エイブラハム・リンカーン,Abraham Lincoln,Image/Heroes/4033.png,original,true,Epic,青龍,SEIRYU,300,82,146,120,奴隷解放宣言,Emancipation Proclamation,味方全体のHP合計が50%未満の時に{triggerRate}%の確率で1回だけ発動 / 味方全体のHPを回復係数の50%回復 / 敵全体に自身のINTの40 ~ 50%ダメージ,"If the total HP of all allies is less than 50% , {triggerRate}% chance to trigger once. / Heal all allies for 50% of Healing Coefficient. / Deal damage to all enemies equal to 40 ~ 50% of this hero's INT.",政治; アメリカ大陸; アメリカンドリーム,Politics; America; American Dream,
4034,サトシ・ナカモト OMEGA CC,SATOSHI・NAKAMOTO OMEGA CC,Image/Heroes/4034.png,original,true,Epic,白虎,BYAKKO,411,139,48,124,マイニング OMEGA CC,Mining OMEGA CC,自身がActive Skillを使用した後に{triggerRate}%の確率で発動 / 最後尾の味方のPHYを自身のPHYの25 ~ 30%アップ / 最後尾の味方のAGIを自身のPHYの25 ~ 30%アップ,"After this hero uses an Active Skill, {triggerRate}% chance to trigger. / Increase the last ally's PHY by 25 ~ 30% of this hero's PHY. / Increase the last ally's AGI by 25 ~ 30% of this hero's PHY.",理系学問; 謎,Hard Science; Mystery,int_alleviation:30
4035,近藤勇,Kondo Isami,Image/Heroes/4035.png,original,true,Epic,青龍,SEIRYU,447,148,51,100,長曽祢虎徹,Nagasone Konetsu,自身がActive Skillを使用した後に{triggerRate}%の確率で発動 / 味方全体のPHYを自身のPHYの30%アップ / 自身に{successRate}%の確率で混乱を付与,"After this hero uses an Active Skill, {triggerRate}% chance to trigger. / Increase the PHY of all allies by 30% of this hero's PHY. / {successRate}% chance to inflict Confusion on this hero.",幕末; 新撰組,Bakumatsu; Shinsengumi,
4036,黒髭,Blackbeard,Image/Heroes/4036.png,original,true,Epic,白虎,BYAKKO,393,126,55,136,クイーン・アンズ・リベンジ,Queen Anne's Revenge,自身がActive Skillを使用した後に{triggerRate}%の確率で発動 / 最後尾の敵のAGIを自身のAGIの10 ~ 20%ダウン / 自身のAGIを自身のAGIの10 ~ 20%アップ / 自身のHPを自身のAGIの10 ~ 20%回復,"After this hero uses an Active Skill, {triggerRate}% chance to trigger. / Decrease the last enemy's AGI by 10 ~ 20% of this hero's AGI. / Increase this hero's AGI by 10 ~ 20% of this hero's AGI. / Heal this hero for 10 ~ 20% of this hero's AGI.",海; 銃火器; アメリカ大陸; 黒ひげ海賊団,Sea; Firearms; America; Blackbeard Pirates,
4037,関羽,Guan Yu,Image/Heroes/4037.png,original,true,Epic,玄武,GENBU,357,141,90,98,過五関斬六将,after crossing five passes and slaying six generals,自身がActive Skillを使用した後に{triggerRate}%の確率で発動 / 自身に自身の最大HPの5 ~ 10%ダメージ / 自身のPHYを自身のHP減少量の20%アップ / 先頭の敵に自身のPHYの40 ~ 50%ダメージ / 自身のPHYを自身のHP減少量の15%ダウン,"After this hero uses an Active Skill, {triggerRate}% chance to trigger. / Deal damage to this hero equal to 5 ~ 10% of this hero's Max HP. / Increase this hero's PHY by 20% of this hero's HP decrease. / Deal damage to the first enemy equal to 40 ~ 50% of this hero's PHY. / Decrease this hero's PHY by 15% of this hero's HP decrease.",三国志; 蜀; 長柄武器; 桃園の誓い,Romance of the Three Kingdoms; Shu; Pole weapon; Oath of the Peach Garden,
4038,ブリュンヒルド,Brunhild,Image/Heroes/4038.png,original,true,Epic,朱雀,SUZAKU,282,167,52,135,冥府への旅,Brynhild's Hel-Ride,自身のHPが25%未満の時に{triggerRate}%の確率で1回だけ発動 / 自身のPHYを自身のPHYの500%アップ / 自身のAGIを自身のAGIの500%アップ / 自身のHPを自身の最大HPの40%回復,"If this hero's HP is less than 25% , {triggerRate}% chance to trigger once. / Increase this hero's PHY by 500% of this hero's PHY. / Increase this hero's AGI by 500% of this hero's AGI. / Heal this hero for 40% of this hero's Max HP.",女性; ドイツ; 伝承,Female; Germany; Traditional,reduction:20
4039,西郷隆盛,Saigō Takamori,Image/Heroes/4039.png,original,true,Epic,青龍,SEIRYU,474,109,121,60,田原坂,Tabaru Slope,自身のHPが50%未満の時に{triggerRate}%の確率で1回だけ発動 / 敵全体のINTを対象のINTの30 ~ 40%ダウン / 敵全体に{successRate}%の確率で睡眠を付与,"If this hero's HP is less than 50% , {triggerRate}% chance to trigger once. / Decrease the INT of all enemies by 30 ~ 40% of target's INT. / {successRate}% chance to inflict Sleep on all enemies.",動物; 幕末,Animal; Bakumatsu,
4040,韓信,Han Xin,Image/Heroes/4040.png,original,true,Epic,朱雀,SUZAKU,384,163,92,65,国士無双,Kokushimuso,自身がActive Skillでダメージを受けた後に{triggerRate}%の確率で発動 / 最後尾の敵に自身のPHYの120%ダメージ,"After this hero takes damage from an Active Skill, {triggerRate}% chance to trigger. / Deal damage to the last enemy equal to 120% of this hero's PHY.",秦; 長柄武器,Qin; Pole weapon,
4041,ニコラ・テスラ,Nikola Tesla,Image/Heroes/4041.png,original,true,Epic,黄竜,KOURYU,327,130,62,147,テスラコイル,Tesla coil,自身がActive Skillを使用した後に{triggerRate}%の確率で発動 / 味方全体のPHYを自身のPHYの30%アップ / 味方全体の混乱を{successRate}%の確率で解除,"After this hero uses an Active Skill, {triggerRate}% chance to trigger. / Increase the PHY of all allies by 30% of this hero's PHY. / {successRate}% chance to remove Confusion from all allies.",理系学問; ヨーロッパ; 機械,Hard Science; Poland; Machine,
4042,ブッダ,Buddha,Image/Heroes/4042.png,original,true,Epic,白虎,BYAKKO,645,48,137,48,悟り,Buddhist enlightenment,バトル開始時に{triggerRate}%の確率で発動 / 味方全体のINTを対象のINT増加量の40%ダウン / 味方全体のAGIを対象のAGI増加量の40%ダウン / 味方全体のINTを自身のINTの15%アップ / 味方全体のAGIを自身のAGIの25%アップ,"At the start of battle, {triggerRate}% chance to trigger. / Decrease the INT of all allies by 40% of target's INT increase. / Decrease the AGI of all allies by 40% of target's AGI increase. / Increase the INT of all allies by 15% of this hero's INT. / Increase the AGI of all allies by 25% of this hero's AGI.",文系学問; 信仰; 伝承; アジア; 手塚,Soft Science; Faith; Traditional; Asia; TEZUKA,
4043,鉄腕アトム,Astro boy,Image/Heroes/4043.png,original,true,Epic,白虎,BYAKKO,330,123,80,135,10万馬力,100000 horsepower,自身がActive Skillを使用した後に{triggerRate}%の確率で発動 / 自身のPHYを自身のPHYの15%アップ,"After this hero uses an Active Skill, {triggerRate}% chance to trigger. / Increase this hero's PHY by 15% of this hero's PHY.",決闘; 日本; 格闘; 機械; 手塚,Duel; Japan; Grappling; Machine; TEZUKA,
4044,ファーブル,Jean-Henri Fabre,Image/Heroes/4044.png,original,true,Epic,黄竜,KOURYU,360,85,144,99,動物行動学,ethology,自身のHPが80%未満の時に{triggerRate}%の確率で1回だけ発動 / 自身のINTを自身のINTの100%ダウン / PHYが最も高い味方のPHYを自身のINT減少量の75%アップ / 味方全体のHPを自身のINT減少量の45%回復,"If this hero's HP is less than 80% , {triggerRate}% chance to trigger once. / Decrease this hero's INT by 100% of this hero's INT. / Increase the PHY of the ally with the highest PHY by 75% of this hero's INT decrease. / Heal all allies for 45% of this hero's INT decrease.",理系学問; フランス,Hard Science; France,
4045,ランスロット,Lancelot,Image/Heroes/4045.png,original,true,Epic,黄竜,KOURYU,471,120,82,89,湖の騎士,Lancelot of the Lake,自身がActive Skillでダメージを受けた後に{triggerRate}%の確率で発動 / 自身のPHYを受けたダメージの15%アップ / AGIが最も低い味方のAGIを受けたダメージの20%アップ / AGIが最も高い味方のAGIを受けたダメージの20%アップ,"After this hero takes damage from an Active Skill, {triggerRate}% chance to trigger. / Increase this hero's PHY by 15% of damage taken. / Increase the AGI of the ally with the lowest AGI by 20% of damage taken. / Increase the AGI of the ally with the highest AGI by 20% of damage taken.",伝承; ケルト; 長柄武器; 円卓の騎士,Traditional; Celtic; Pole weapon; Knights of the Round Table,
4046,ラスプーチン,Grigori Rasputin,Image/Heroes/4046.png,original,true,Epic,白虎,BYAKKO,501,77,83,121,ロシアの怪僧,Russia’s Mad Monk,自身がActive Skillを使用した後に{triggerRate}%の確率で発動 / PHYが最も低い敵に敵全体のINT増加量合計の33%ダメージ / INTが最も低い敵に敵全体のPHY増加量合計の33%ダメージ / 味方全体のHPを敵全体のINT増加量合計の13%回復 / 味方全体のHPを敵全体のPHY増加量合計の13%回復,"After this hero uses an Active Skill, {triggerRate}% chance to trigger. / Deal damage to the enemy with the lowest PHY equal to 33% of the total INT increase of all enemies. / Deal damage to the enemy with the lowest INT equal to 33% of the total PHY increase of all enemies. / Heal all allies for 13% of the total INT increase of all enemies. / Heal all allies for 13% of the total PHY increase of all enemies.",政治; オカルト; ロシア,Politics; Occult; Russia,
4047,ハンニバル,Hannibal,Image/Heroes/4047.png,original,true,Epic,朱雀,SUZAKU,246,116,104,146,豊穣神バアルの雷光,Fertility god Baal's Lightning,敵の誰かがActive Skillを使用した後に{triggerRate}%の確率で発動 / HPが最も低い敵に味方全体のAGI減少量合計の100%ダメージ / 味方全体に敵全体のAGI減少量合計の80%ダメージ,"After an enemy uses an Active Skill, {triggerRate}% chance to trigger. / Deal damage to the enemy with the lowest HP equal to 100% of the total AGI decrease of all allies. / Deal damage to all allies equal to 80% of the total AGI decrease of all enemies.",指導者; 戦術; 地中海; 隻眼,Head; Tactics; Mediterranean; One-eyed,
4048,周瑜,Zhou Yu,Image/Heroes/4048.png,original,true,Epic,朱雀,SUZAKU,375,98,147,78,赤壁の戦い,Battle of Red Cliffs,敵の誰かがActive Skillを使用した後に{triggerRate}%の確率で発動 / 味方全体のPHY/INTの高い方を自身のINTの20 ~ 25%アップ / 自身に{successRate}%の確率で恐怖を付与,"After an enemy uses an Active Skill, {triggerRate}% chance to trigger. / Increase the higher PHY/INT of all allies by 20 ~ 25% of this hero's INT. / {successRate}% chance to inflict Fear on this hero.",戦術; 政治; 三国志; 呉,Tactics; Politics; Romance of the Three Kingdoms; Wu,
4049,夏侯惇,Xiahou Dun,Image/Heroes/4049.png,original,true,Epic,白虎,BYAKKO,426,74,136,96,隻眼の豪傑,One-eyed great man,自身のHPが50%未満の時に{triggerRate}%の確率で1回だけ発動 / 「最後尾の敵に自身のINTの35%ダメージ」を4回繰り返す,"If this hero's HP is less than 50% , {triggerRate}% chance to trigger once. / [4 times]Deal damage to the last enemy equal to 35% of this hero's INT.",政治; 三国志; 魏; 隻眼,Politics; Romance of the Three Kingdoms; Wei; One-eyed,
4050,司馬懿仲達,Sima Yi Zhongda,Image/Heroes/4050.png,original,true,Epic,白虎,BYAKKO,399,66,148,101,戦術五事,Five essentials to war,味方全体のHP合計が50%未満の時に{triggerRate}%の確率で1回だけ発動 / 味方全体のAGIを自身のAGI増加量の130%アップ / 味方全体のAGIを自身のAGI減少量の130%アップ / 味方全体のAGIを自身のAGIの5 ~ 10%アップ,"If the total HP of all allies is less than 50% , {triggerRate}% chance to trigger once. / Increase the AGI of all allies by 130% of this hero's AGI increase. / Increase the AGI of all allies by 130% of this hero's AGI decrease. / Increase the AGI of all allies by 5 ~ 10% of this hero's AGI.",戦術; 三国志; 魏,Tactics; Romance of the Three Kingdoms; Wei,
4051,ラーマ,Rama,Image/Heroes/4051.png,original,true,Epic,白虎,BYAKKO,321,99,98,144,マハー・アヴァターラ,Maha avatara,自身のHPが50%未満の時に{triggerRate}%の確率で1回だけ発動 / 敵全体のPHYを自身のAGIの25%ダウン / 敵全体のINTを自身のAGIの25%ダウン / 敵全体のAGIを自身のAGIの25%ダウン,"If this hero's HP is less than 50% , {triggerRate}% chance to trigger once. / Decrease the PHY of all enemies by 25% of this hero's AGI. / Decrease the INT of all enemies by 25% of this hero's AGI. / Decrease the AGI of all enemies by 25% of this hero's AGI.",旅; 伝承; 弓; アジア,Journey; Traditional; Bow; Asia,
4052,フランシス・ドレーク,Francis Drake,Image/Heroes/4052.png,original,true,Epic,黄竜,KOURYU,270,81,78,199,女王直属海賊,Pirates under the Queen,バトル開始時に{triggerRate}%の確率で発動 / 味方全体のAGIを対象のPHYの40%アップ / 味方全体のAGIを対象のINTの40%アップ / 敵全体のAGIを対象のPHYの40%アップ / 敵全体のAGIを対象のINTの40%アップ,"At the start of battle, {triggerRate}% chance to trigger. / Increase the AGI of all allies by 40% of target's PHY. / Increase the AGI of all allies by 40% of target's INT. / Increase the AGI of all enemies by 40% of target's PHY. / Increase the AGI of all enemies by 40% of target's INT.",海; 銃火器; 旅; イギリス,Sea; Firearms; Journey; England,
4053,ウィリアム・テル,William Tell,Image/Heroes/4053.png,original,true,Epic,白虎,BYAKKO,447,49,160,90,解放の一矢,The Arrow of Liberation,自身がActive Skillでダメージを受けた後に{triggerRate}%の確率で発動 / 自身のINTを受けたダメージの60%アップ / 自身のAGIを自身のINT増加量の10%ダウン / 先頭の敵に自身のINTの100%ダメージ,"After this hero takes damage from an Active Skill, {triggerRate}% chance to trigger. / Increase this hero's INT by 60% of damage taken. / Decrease this hero's AGI by 10% of this hero's INT increase. / Deal damage to the first enemy equal to 100% of this hero's INT.",ヨーロッパ; 伝承; 弓,Poland; Traditional; Bow,
4054,菅原道真,Sugawara no Michizane,Image/Heroes/4054.png,original,true,Epic,白虎,BYAKKO,225,59,175,139,天満大自在天神,Tenjin,自身が死亡した後に{triggerRate}%の確率で1回だけ発動 / 敵全体に{successRate}%の確率で呪いを付与 / HPが最も低い敵に自身のINTの110%ダメージ,"After this hero dies, {triggerRate}% chance to trigger once. / {successRate}% chance to inflict Curse on all enemies. / Deal damage to the enemy with the lowest HP equal to 110% of this hero's INT.",政治; 平安鎌倉; 呪い,Politics; Heian-Kamakura; Curse,
