id,name_ja,name_en,image_file_path,hp,phy,int,agi,trend_hp,trend_phy,trend_int,trend_agi,active_skill_ids,active_skill_names_ja,active_skill_descriptions_ja,passive_skill_id,passive_skill_name_ja,passive_skill_description_ja
535,ゴースト・ナポレオン・ボナパルト,Ghost Napoleon Bonaparte,Image/Enemies/445.png,696,63,325,140,30,13,48,29,2526/2526/3104,毛利秀包の号令; 毛利秀包の号令; モンキー・マジック,最もAGIの高い敵にINTの55-65%ダメージを与え、最もAGIの高い敵を混乱状態にすることがある。最もAGIの高い敵のINTを10％ダウン | 最もAGIの高い敵にINTの55-65%ダメージを与え、最もAGIの高い敵を混乱状態にすることがある。最もAGIの高い敵のINTを10％ダウン | 先頭の敵にINTの30％分ダメージを与え、先頭の敵を混乱状態にすることがある,1002,コルシカの悪魔,自分がActiveSkillを使用した後、25%の確率で発動 : 先頭の敵のHPに、自分のINTの150%-200%分ダメージ
536,ゴースト・始皇帝,Ghost Qin Shi Huang,Image/Enemies/468.png,724,33,232,153,40,9,31,40,2389/2389/3104,皇帝の威光; 皇帝の威光; モンキー・マジック,最もHPが低い味方に50〜60%の回復効果を与え、自分のAGIバフの25％分AGIアップし、自分に10％を回復 | 最もHPが低い味方に50〜60%の回復効果を与え、自分のAGIバフの25％分AGIアップし、自分に10％を回復 | 先頭の敵にINTの30％分ダメージを与え、先頭の敵を混乱状態にすることがある,1112,中国統一,チーム全体のHPが55％未満になった時、敵味方全体のAGIをの100％ダウンし、このヒーローのAGIをデバフ分100％アップ
537,ゴースト・武田信玄,Ghost Takeda Shingen,Image/Enemies/519.png,726,67,341,149,30,13,48,29,2251/2251/3104,グレイトホーン; グレイトホーン; モンキー・マジック,敵全体にPHYの50~60%分ダメージを与え、自分のPHYを5%ダウン | 敵全体にPHYの50~60%分ダメージを与え、自分のPHYを5%ダウン | 先頭の敵にINTの30％分ダメージを与え、先頭の敵を混乱状態にすることがある,1078,風林火山,初めてこのヒーローのHPが40％未満になった時、味方全体のPHYとAGIをこのヒーローの最大HPの10~25％分アップ
538,ゴースト・織田信長,Ghost Nobunaga Oda,Image/Enemies/450.png,574,67,222,159,26,20,32,42,2003/2003/3008,英雄の一撃; 英雄の一撃; ホワイトキャンディー,先頭の敵にPHYの70〜80％分ダメージを与え、自分のPHYを10％アップ | 先頭の敵にPHYの70〜80％分ダメージを与え、自分のPHYを10％アップ | 味方全体に20%の回復効果を与える,1001,天下布武,自分がActiveSkillを使用した後、25%の確率で発動 : 先頭の敵のHPに、自分のPHYの150%-200%分ダメージ
539,ゴースト・上杉謙信,Ghost Uesugi Kenshin,Image/Enemies/425.png,664,36,222,166,40,9,31,40,2526/2526/3104,毛利秀包の号令; 毛利秀包の号令; モンキー・マジック,最もAGIの高い敵にINTの55-65%ダメージを与え、最もAGIの高い敵を混乱状態にすることがある。最もAGIの高い敵のINTを10％ダウン | 最もAGIの高い敵にINTの55-65%ダメージを与え、最もAGIの高い敵を混乱状態にすることがある。最もAGIの高い敵のINTを10％ダウン | 先頭の敵にINTの30％分ダメージを与え、先頭の敵を混乱状態にすることがある,1114,毘沙門天の化身,初めてこのヒーローのHPが40％未満になった時、味方全体のINTとAGIをこのヒーローの最大HPの10~25％分アップ
540,ゴースト・カラミティ・ジェーン,Ghost Calamity Jane,Image/Enemies/494.png,610,39,246,111,32,12,44,32,2639/2671/3001,織女星の蒼き煌めき; サラブーエ伯爵のコレクション; ブラックシャウト,最後尾INT攻撃と睡眠 | INTイチゴ | 先頭の敵にINTの40~50%分ダメージ,1062,法廷の疫病神,自分がActiveSkillを使用した後、65%の確率で発動 : 最もPHYの高い敵のPHYを、自分のINTの15%分ダウン / 最もINTの高い敵のINTを、自分のINTの15%分ダウン / 最もAGIの高い敵のAGIを、自分のINTの10%分ダウン
541,ゴースト・ビリー・ザ・キッド,Ghost Billy the Kid,Image/Enemies/487.png,619,40,267,86,32,13,50,25,2679/2679/3105,ラストエンペラー; ラストエンペラー; ハイ・フライヤー,最大HPの高い敵にINT攻撃 | 最大HPの高い敵にINT攻撃 | 自分のAGIを10％アップ,1011,ワンホールショット,自分がActiveSkillでダメージを受けた後、100%の確率で発動 : 先頭の敵のHPに、自分のINTの40%分ダメージ
542,ゴースト・カラミティ・ジェーン,Ghost Calamity Jane,Image/Enemies/494.png,658,39,226,115,37,12,38,33,2639/2631/3001,織女星の蒼き煌めき; バガヴァッド・ギーター; ブラックシャウト,最後尾INT攻撃と睡眠 | 状態異常解除 | 先頭の敵にINTの40~50%分ダメージ,1062,法廷の疫病神,自分がActiveSkillを使用した後、65%の確率で発動 : 最もPHYの高い敵のPHYを、自分のINTの15%分ダウン / 最もINTの高い敵のINTを、自分のINTの15%分ダウン / 最もAGIの高い敵のAGIを、自分のINTの10%分ダウン
543,ゴースト・韓信,Ghost Han Xin,Image/Enemies/492.png,486,178,48,33,33,61,15,11,2004/2004/3002,インペリアルチャージ; インペリアルチャージ; レッドストライク,先頭の敵にPHYの65〜75%分ダメージを与え、自分のPHYを5％アップ | 先頭の敵にPHYの65〜75%分ダメージを与え、自分のPHYを5％アップ | 先頭の敵にPHYの40~60%分ダメージ,1142,国士無双,アクティブでダメージうけると20%で発動。最後尾の敵のPHY10%ダウン、最後尾の敵のHPにPHY120%ダメージ
544,ゴースト・王キ,Ghost Wang Ki,Image/Enemies/484.png,440,174,39,73,36,52,11,21,2647/2695/3002,ブバスティスの女主; マハー・デーヴィ・リグ; レッドストライク,最後尾にPHY攻撃、味方全体のPHY30％、INT20％戻し | 先頭＋中衛PHY | 先頭の敵にPHYの40~60%分ダメージ,1035,大将軍,初めて自分が死亡した後、100%の確率で発動 : 味方全員のPHYを、自分のPHYの70%分アップ / 味方全員のCHARGEを、対象のPHYの250%分アップ
545,ゴースト・王キ,Ghost Wang Ki,Image/Enemies/484.png,440,174,39,73,36,52,11,21,2695/2647/3002,マハー・デーヴィ・リグ; ブバスティスの女主; レッドストライク,先頭＋中衛PHY | 最後尾にPHY攻撃、味方全体のPHY30％、INT20％戻し | 先頭の敵にPHYの40~60%分ダメージ,1035,大将軍,初めて自分が死亡した後、100%の確率で発動 : 味方全員のPHYを、自分のPHYの70%分アップ / 味方全員のCHARGEを、対象のPHYの250%分アップ
546,ゴースト・上杉謙信,Ghost Uesugi Kenshin,Image/Enemies/425.png,764,36,222,166,40,9,31,40,2585/2585/3104,マン・オブ・ウォー; マン・オブ・ウォー; モンキー・マジック,自分のINTを自分のINTの25-30%アップ、自分のHPを回復係数の10%回復 | 自分のINTを自分のINTの25-30%アップ、自分のHPを回復係数の10%回復 | 先頭の敵にINTの30％分ダメージを与え、先頭の敵を混乱状態にすることがある,1114,毘沙門天の化身,初めてこのヒーローのHPが40％未満になった時、味方全体のINTとAGIをこのヒーローの最大HPの10~25％分アップ
547,ゴースト・孫堅,Ghost Sun Jian,Image/Enemies/547.png,505,282,29,74,28,54,10,28,2471/2471/3002,ブレイブフライングタンジェリン; ブレイブフライングタンジェリン; レッドストライク,敵全体のPHYをこのヒーローのPHYの8%分ダウンし、最後尾の敵にこのヒーローのPHYの40％分ダメージ [LE9 - Tangerine] | 敵全体のPHYをこのヒーローのPHYの8%分ダウンし、最後尾の敵にこのヒーローのPHYの40％分ダメージ [LE9 - Tangerine] | 先頭の敵にPHYの40~60%分ダメージ,1082,江東猛虎,初めて味方全員の合計HPが70%未満になった後、100%の確率で発動 : 自分のHPに、自分のPHYの50%分ダメージ / 味方全員のPHYを、対象のPHY低下分の80%分アップ / 味方全員のAGIを、対象のAGI低下分の80%分アップ / 味方全員のPHYを、自分のPHYの25%分アップ / 味方全員のAGIを、自分のPHYの15%分アップ
548,ゴースト・孫策,Ghost Sun Ce,Image/Enemies/548.png,537,298,20,52,33,60,7,20,2471/2471/3002,ブレイブフライングタンジェリン; ブレイブフライングタンジェリン; レッドストライク,敵全体のPHYをこのヒーローのPHYの8%分ダウンし、最後尾の敵にこのヒーローのPHYの40％分ダメージ [LE9 - Tangerine] | 敵全体のPHYをこのヒーローのPHYの8%分ダウンし、最後尾の敵にこのヒーローのPHYの40％分ダメージ [LE9 - Tangerine] | 先頭の敵にPHYの40~60%分ダメージ,1157,長沙桓王,自分HP60%発動、自分のPHY50%UP、一番低い敵のHPにPHYの40％ダメを3回、自分のPHYを50%ダウン
549,ゴースト・孫権,Ghost Sun Quan,Image/Enemies/477.png,652,292,45,94,36,43,14,27,2647/2647/3002,ブバスティスの女主; ブバスティスの女主; レッドストライク,最後尾にPHY攻撃、味方全体のPHY30％、INT20％戻し | 最後尾にPHY攻撃、味方全体のPHY30％、INT20％戻し | 先頭の敵にPHYの40~60%分ダメージ,1056,若き後継者,初めて敵全員の合計HPが50%未満になった後、100%の確率で発動 : 自分のPHYを、自分のPHYの20%分アップ / 自分のINTを、自分のINTの20%分アップ / 自分のAGIを、自分のAGIの20%分アップ / 自分をバリアにすることがある / 自分に100%の確率でデコイを付与する
550,ゴースト・卑弥呼,Ghost Himiko,Image/Enemies/448.png,600,110,137,75,30,32,37,21,2570/2469/3105,聖体礼儀; 温州路; ハイ・フライヤー,一番PHYの低い敵のHPに自分のINTの55-65%ダメージ、一番PHYの低い敵のHPに自分のINT低下分の62-66%ダメージ | 敵全体のPHYをこのヒーローのPHYの10%分ダウンし、最後尾の敵にこのヒーローのPHYの60％分ダメージ [LE9 - Tangerine] / 敵全体のPHYをこのヒーローのPHYの10%分ダウンし、最後尾の敵にこのヒーローのPHYの60％分ダメージ | 自分のAGIを10％アップ,1055,鬼道,バトル開始時、味方と敵全てのINTをINTの50％分ダウン
551,ゴースト・ヤマトタケル,Ghost Yamato Takeru,Image/Enemies/488.png,591,161,43,98,30,50,11,29,2695/2647/3105,マハー・デーヴィ・リグ; ブバスティスの女主; ハイ・フライヤー,先頭＋中衛PHY | 最後尾にPHY攻撃、味方全体のPHY30％、INT20％戻し | 自分のAGIを10％アップ,1094,三種の神器,最後尾の敵がActiveSkillを使用した後、70%の確率で発動 : 敵全員のPHY/INT/AGIの低い方を、対象のPHY/INT/AGI増加分合計の40%分アップ / 敵全員のPHY/INT/AGIの高い方を、対象のPHY/INT/AGI増加分合計の30%分ダウン
552,ゴースト・卑弥呼,Ghost Himiko,Image/Enemies/448.png,600,88,137,97,30,27,37,26,2570/2437/3105,聖体礼儀; 116.75カラット; ハイ・フライヤー,一番PHYの低い敵のHPに自分のINTの55-65%ダメージ、一番PHYの低い敵のHPに自分のINT低下分の62-66%ダメージ | 先頭の敵にPHYの35〜40%分ダメージを与え、自分に閃光効果を50%で付与し、自分のAGIを3%ダウン [LE5-Ruby] / 先頭の敵にPHYの35〜40%分ダメージを与え、自分に閃光効果を50%で付与し、自分のAGIを3%ダウン | 自分のAGIを10％アップ,1055,鬼道,バトル開始時、味方と敵全てのINTをINTの50％分ダウン
553,ゴースト・平賀源内,Ghost Gennai Hiraga,Image/Enemies/553.png,523,43,265,70,26,15,57,22,2679/2016/3002,ラストエンペラー; 三銃士の一斉射撃; レッドストライク,最大HPの高い敵にINT攻撃 | 敵全体にINTの40〜45%ダメージを与え、自分のINTを5％アップ | 先頭の敵にPHYの40~60%分ダメージ,1038,エレキテル,初めて自分のHPが60%未満になった後、100%の確率で発動 : 自分のINTを、自分のINT低下分の90%分アップ / 敵全員のHPに、自分のINTの40%分ダメージ
554,ゴースト・平将門,Ghost Taira no Masakado,Image/Enemies/476.png,662,226,58,59,42,41,18,19,2192/2594/3002,軍神の加護; ジャングル大帝; レッドストライク,自分のPHYとINTを9〜14％アップし、最もHPの低い敵のINTをこのヒーローのINTの5%分ダウン | 敵全体にPHYダメージ、PHYの一番低い敵に出血 | 先頭の敵にPHYの40~60%分ダメージ,1109,首塚伝説,初めて自分が死亡した後、100%の確率で発動 : 敵全員のHPに、自分のPHYの60%分ダメージ / 敵全員を恐怖状態にすることがある
555,ゴースト・平賀源内,Ghost Gennai Hiraga,Image/Enemies/553.png,575,43,271,51,32,15,56,17,2079/2679/3002,現代の予言書; ラストエンペラー; レッドストライク,敵全体にINTの40〜45%ダメージを与え、先頭の敵のINTを自分のINTの5％分ダウン | 最大HPの高い敵にINT攻撃 | 先頭の敵にPHYの40~60%分ダメージ,1038,エレキテル,初めて自分のHPが60%未満になった後、100%の確率で発動 : 自分のINTを、自分のINT低下分の90%分アップ / 敵全員のHPに、自分のINTの40%分ダメージ
556,ゴースト・ブリュンヒルド,Ghost Brunhild,Image/Enemies/473.png,589,248,29,86,33,51,8,28,2004/2103/3002,インペリアルチャージ; 聖女の祈り; レッドストライク,先頭の敵にPHYの65〜75%分ダメージを与え、自分のPHYを5％アップ | 先頭の敵にPHYの32〜37%分ダメージを与え、先頭の敵のAGIを自分のPHYの10%分ダウン | 先頭の敵にPHYの40~60%分ダメージ,11134,,
557,ゴースト・ファーブル,Ghost Jean-Henri Fabre,Image/Enemies/497.png,524,70,250,69,25,24,49,22,2624/2570/3004,ワイルドカード; 聖体礼儀; グリーンリース,スタン、PHYバフ、INTバフ | 一番PHYの低い敵のHPに自分のINTの55-65%ダメージ、一番PHYの低い敵のHPに自分のINT低下分の62-66%ダメージ | 先頭の味方のPHY / AGIをINTの15％分アップ,1154,動物行動学,初めて自分のHPが80%未満になった後、100%の確率で発動 : 自分のINTを、自分のINTの100%分ダウン / 最もPHYが高い味方のPHYを、自分のINT低下分の75%分アップ / 味方全員のHPを、自分のINT低下分の45%分回復
