skillId,name_en,name_ja,description_ja
2343,Toast!,トースト！,最もHPが低い味方に35％の回復効果を与え、味方全体のPHYをその味方のダウンしている分の15％分PHYをアップし、味方全体のINTをその味方のダウンしている分の15％分INTをアップ
2344,Toast!,トースト！,最もHPが低い味方に35％の回復効果を与え、味方全体のPHYをその味方のダウンしている分の15％分PHYをアップし、味方全体のINTをその味方のダウンしている分の15％分INTをアップ
2344,Toast!,トースト！,最もHPが低い味方に35％の回復効果を与え、味方全体のPHYをその味方のダウンしている分の15％分PHYをアップし、味方全体のINTをその味方のダウンしている分の15％分INTをアップ
2344,Toast!,トースト！,最もHPが低い味方に35％の回復効果を与え、味方全体のPHYをその味方のダウンしている分の15％分PHYをアップし、味方全体のINTをその味方のダウンしている分の15％分INTをアップ
2345,Toast!,トースト！,最もHPが低い味方に35％の回復効果を与え、味方全体のPHYをその味方のダウンしている分の15％分PHYをアップし、味方全体のINTをその味方のダウンしている分の15％分INTをアップ
2345,Toast!,トースト！,最もHPが低い味方に35％の回復効果を与え、味方全体のPHYをその味方のダウンしている分の15％分PHYをアップし、味方全体のINTをその味方のダウンしている分の15％分INTをアップ
2345,Toast!,トースト！,最もHPが低い味方に35％の回復効果を与え、味方全体のPHYをその味方のダウンしている分の15％分PHYをアップし、味方全体のINTをその味方のダウンしている分の15％分INTをアップ
2346,Toast!,トースト！,最もHPが低い味方に35％の回復効果を与え、味方全体のPHYをその味方のダウンしている分の15％分PHYをアップし、味方全体のINTをその味方のダウンしている分の15％分INTをアップ
2346,Toast!,トースト！,最もHPが低い味方に35％の回復効果を与え、味方全体のPHYをその味方のダウンしている分の15％分PHYをアップし、味方全体のINTをその味方のダウンしている分の15％分INTをアップ
2346,Toast!,トースト！,最もHPが低い味方に35％の回復効果を与え、味方全体のPHYをその味方のダウンしている分の15％分PHYをアップし、味方全体のINTをその味方のダウンしている分の15％分INTをアップ
2347,Rumpelstilzchen,ルンペルシュティルツヒェン,自分に35~40%の回復効果を与え、自分のAGIを10%分アップ
2347,Rumpelstilzchen,ルンペルシュティルツヒェン,自分に35~40%の回復効果を与え、自分のAGIを10%分アップ
2348,One step of a pioneer,開拓者の一歩,自分に30~35%の回復効果を与え、自分のAGIを9%分アップ
2348,One step of a pioneer,開拓者の一歩,自分に30~35%の回復効果を与え、自分のAGIを9%分アップ
2349,Brave Dash,ブレイブダッシュ,自分に25~30%の回復効果を与え、自分のAGIを8%分アップ
2349,Brave Dash,ブレイブダッシュ,自分に25~30%の回復効果を与え、自分のAGIを8%分アップ
2350,Elite Dash,エリートダッシュ,自分に20~25%の回復効果を与え、自分のAGIを7%分アップ
2350,Elite Dash,エリートダッシュ,自分に20~25%の回復効果を与え、自分のAGIを7%分アップ
2351,Dash,ダッシュ,自分に15~20%の回復効果を与え、自分のAGIを6%分アップ
2351,Dash,ダッシュ,自分に15~20%の回復効果を与え、自分のAGIを6%分アップ
2352,Jump S,ジャンプS,自分に20~25%の回復効果を与え、自分のAGIを7%分アップ
2352,Jump S,ジャンプS,自分に20~25%の回復効果を与え、自分のAGIを7%分アップ
2353,Jump A,ジャンプA,自分に15~20%の回復効果を与え、自分のAGIを6%分アップ
2353,Jump A,ジャンプA,自分に15~20%の回復効果を与え、自分のAGIを6%分アップ
2354,Jump,ジャンプ,自分に15%の回復効果を与え、自分のAGIを5%分アップ
2354,Jump,ジャンプ,自分に15%の回復効果を与え、自分のAGIを5%分アップ
2355,Jump,ジャンプ,自分に15%の回復効果を与え、自分のAGIを5%分アップ
2355,Jump,ジャンプ,自分に15%の回復効果を与え、自分のAGIを5%分アップ
2356,Jump,ジャンプ,自分に15%の回復効果を与え、自分のAGIを5%分アップ
2356,Jump,ジャンプ,自分に15%の回復効果を与え、自分のAGIを5%分アップ
2357,Jump,ジャンプ,自分に15%の回復効果を与え、自分のAGIを5%分アップ
2357,Jump,ジャンプ,自分に15%の回復効果を与え、自分のAGIを5%分アップ
2358,Jump,ジャンプ,自分に15%の回復効果を与え、自分のAGIを5%分アップ
2358,Jump,ジャンプ,自分に15%の回復効果を与え、自分のAGIを5%分アップ
2359,Warlord's Dance,策士の舞,敵全体にINTの35〜40%ダメージを与え、最もPHYの高い味方に10%の回復効果。自分のINTをこのヒーローのINTの10％分アップ
2359,Warlord's Dance,策士の舞,敵全体にINTの35〜40%ダメージを与え、最もPHYの高い味方に10%の回復効果。自分のINTをこのヒーローのINTの10％分アップ
2359,Warlord's Dance,策士の舞,敵全体にINTの35〜40%ダメージを与え、最もPHYの高い味方に10%の回復効果。自分のINTをこのヒーローのINTの10％分アップ
2360,Mai of a rouge,棟梁の舞,敵全体にINTの30〜35%ダメージを与え、最もPHYの高い味方に10%の回復効果。自分のINTをこのヒーローのINTの5％アップ
2360,Mai of a rouge,棟梁の舞,敵全体にINTの30〜35%ダメージを与え、最もPHYの高い味方に10%の回復効果。自分のINTをこのヒーローのINTの5％アップ
2360,Mai of a rouge,棟梁の舞,敵全体にINTの30〜35%ダメージを与え、最もPHYの高い味方に10%の回復効果。自分のINTをこのヒーローのINTの5％アップ
2361,Wisdom Shirabyouushi,ウィズダムシラビョウシ,敵全体にINTの25〜30%ダメージを与え、最もPHYの高い味方に10%の回復効果
2361,Wisdom Shirabyouushi,ウィズダムシラビョウシ,敵全体にINTの25〜30%ダメージを与え、最もPHYの高い味方に10%の回復効果
2362,Elite Shirabyouushi,エリートシラビョウシ,敵全体にINTの20〜25%ダメージを与え、最もPHYの高い味方に10%の回復効果
2362,Elite Shirabyouushi,エリートシラビョウシ,敵全体にINTの20〜25%ダメージを与え、最もPHYの高い味方に10%の回復効果
2363,Shirabyouushi,シラビョウシ,敵全体にINTの15〜20%ダメージを与え、最もPHYの高い味方に10%の回復効果
2363,Shirabyouushi,シラビョウシ,敵全体にINTの15〜20%ダメージを与え、最もPHYの高い味方に10%の回復効果
2364,Gagaku S,ガガクS,敵全体にINTの20〜25%ダメージを与え、最もPHYの高い味方に10%の回復効果
2364,Gagaku S,ガガクS,敵全体にINTの20〜25%ダメージを与え、最もPHYの高い味方に10%の回復効果
2365,Gagaku A,ガガクA,敵全体にINTの15〜20%ダメージを与え、最もPHYの高い味方に10%の回復効果
2365,Gagaku A,ガガクA,敵全体にINTの15〜20%ダメージを与え、最もPHYの高い味方に10%の回復効果
2366,Gagaku,ガガク,敵全体にINTの15％ダメージを与え、最もPHYの高い味方に10%の回復効果
2366,Gagaku,ガガク,敵全体にINTの15％ダメージを与え、最もPHYの高い味方に10%の回復効果
2367,Gagaku,ガガク,敵全体にINTの15％ダメージを与え、最もPHYの高い味方に10%の回復効果
2367,Gagaku,ガガク,敵全体にINTの15％ダメージを与え、最もPHYの高い味方に10%の回復効果
2368,Gagaku,ガガク,敵全体にINTの15％ダメージを与え、最もPHYの高い味方に10%の回復効果
2368,Gagaku,ガガク,敵全体にINTの15％ダメージを与え、最もPHYの高い味方に10%の回復効果
2369,Gagaku,ガガク,敵全体にINTの15％ダメージを与え、最もPHYの高い味方に10%の回復効果
2369,Gagaku,ガガク,敵全体にINTの15％ダメージを与え、最もPHYの高い味方に10%の回復効果
2370,Gagaku,ガガク,敵全体にINTの15％ダメージを与え、最もPHYの高い味方に10%の回復効果
2370,Gagaku,ガガク,敵全体にINTの15％ダメージを与え、最もPHYの高い味方に10%の回復効果
2371,Wisdom Master Nob's Protection,ウィズダムMaster Nobの御加護,このヒーローのPHY/INT/AGIを4％アップ
2371,Wisdom Master Nob's Protection,ウィズダムMaster Nobの御加護,このヒーローのPHY/INT/AGIを4％アップ
2371,Wisdom Master Nob's Protection,ウィズダムMaster Nobの御加護,このヒーローのPHY/INT/AGIを4％アップ
2372,Elite Master Nob's Protection,エリートMaster Nobの御加護,このヒーローのPHY/INT/AGIを3％アップ
2372,Elite Master Nob's Protection,エリートMaster Nobの御加護,このヒーローのPHY/INT/AGIを3％アップ
2372,Elite Master Nob's Protection,エリートMaster Nobの御加護,このヒーローのPHY/INT/AGIを3％アップ
2373,Hammer of Justice,正義の鉄槌,先頭の敵にPHYの60〜70％分ダメージを与え、自分のPHYバフの25％分PHYアップし、自分に10％を回復
2373,Hammer of Justice,正義の鉄槌,先頭の敵にPHYの60〜70％分ダメージを与え、自分のPHYバフの25％分PHYアップし、自分に10％を回復
2373,Hammer of Justice,正義の鉄槌,先頭の敵にPHYの60〜70％分ダメージを与え、自分のPHYバフの25％分PHYアップし、自分に10％を回復
2374,Stroke of a Master Craftsman,名工の一振り,先頭の敵にPHYの55〜65％分ダメージを与え、自分のPHYバフの20％分PHYアップし、自分に5％を回復
2374,Stroke of a Master Craftsman,名工の一振り,先頭の敵にPHYの55〜65％分ダメージを与え、自分のPHYバフの20％分PHYアップし、自分に5％を回復
2374,Stroke of a Master Craftsman,名工の一振り,先頭の敵にPHYの55〜65％分ダメージを与え、自分のPHYバフの20％分PHYアップし、自分に5％を回復
2375,Brave Stroke,ブレイブストローク,先頭の敵にPHYの50〜60％分ダメージを与え、自分のPHYバフの18％分PHYアップ
2375,Brave Stroke,ブレイブストローク,先頭の敵にPHYの50〜60％分ダメージを与え、自分のPHYバフの18％分PHYアップ
2376,Elite Stroke,エリートストローク,先頭の敵にPHYの45〜55％分ダメージを与え、自分のPHYバフの16％分PHYアップ
2376,Elite Stroke,エリートストローク,先頭の敵にPHYの45〜55％分ダメージを与え、自分のPHYバフの16％分PHYアップ
2377,Stroke,ストローク,先頭の敵にPHYの40〜50％分ダメージを与え、自分のPHYバフの14％分PHYアップ
2377,Stroke,ストローク,先頭の敵にPHYの40〜50％分ダメージを与え、自分のPHYバフの14％分PHYアップ
2378,Hit S,ヒットS,先頭の敵にPHYの45〜55％分ダメージを与え、自分のPHYバフの16％分PHYアップ
2378,Hit S,ヒットS,先頭の敵にPHYの45〜55％分ダメージを与え、自分のPHYバフの16％分PHYアップ
