exec,enemyType,name_en,name_ja,name_zh,param_hp,param_phy,param_int,param_agi,trend_hp,trend_phy,trend_int,trend_agi,actives,passive,image
FALSE,1150,Ghost Xiang Yu,ゴースト・項羽,Ghost Xiang Yu,951,330,61,244,40,42,8,30,2695/2413/3123,1168,893.png
FALSE,1151,Ghost Brunhild,ゴースト・ブリュンヒルド,Ghost Brunhild,897,347,53,173,42,48,7,23,2593/2003/3123,1134,473.png
FALSE,1152,Ghost Hokusai,ゴースト・葛飾北斎,Ghost Hokusai,1374,44,155,254,61,6,20,33,2632/2631/3004,1167,895.png
FALSE,1153,Ghost Nasu no Yoichi,ゴースト・那須与一,Ghost Nasu no Yoichi,1014,326,71,166,46,43,9,22,2155/2848/3126,1175,1153.png
FALSE,1154,Ghost George Washington,ゴースト・ジョージ・ワシントン,Ghost George Washington,1044,104,310,174,45,14,39,22,2527/2381/3001,1004,452.png
FALSE,1155,Ghost Albert Einstein,ゴースト・アインシュタイン,Ghost Albert Einstein,984,81,270,271,42,10,34,34,2671/2027/3008,1030,427.png
FALSE,1156,Ghost Minamoto no Yoshitsune,ゴースト・源義経,Ghost Minamoto no Yoshitsune,1005,302,42,249,44,39,5,32,2793/2687/3002,1113,459.png
FALSE,1157,Ghost Richard I,ゴースト・リチャード1世,Ghost Richard I,1008,275,74,309,41,34,8,37,2783/2608/3002,1151,426.png
FALSE,1158,Ghost Alexander the Great,ゴースト・アレキサンダー,Ghost Alexander the Great,753,92,371,207,33,12,49,26,2620/2015/3001,1111,463.png
FALSE,1159,Ghost Leonardo da Vinci,ゴースト・レオナルド・ダ・ビンチ,Ghost Leonardo da Vinci,1110,93,338,155,47,12,42,19,2832/2421/3001,1005,464.png
FALSE,1160,Ghost Brunhild,ゴースト・ブリュンヒルド,Ghost Brunhild,822,322,53,226,38,45,7,30,2593/2413/3002,1134,473.png
FALSE,1161,Ghost Albert Einstein,ゴースト・アインシュタイン,Ghost Albert Einstein,1104,73,343,196,46,9,42,23,2782/3008/2577,1030,427.png
FALSE,1162,Ghost Richard I,ゴースト・リチャード1世,Ghost Richard I,957,329,79,211,41,43,10,26,3126/2469/2470,1151,426.png
FALSE,1163,Ghost Minamoto no Yoshitsune,ゴースト・源義経,Ghost Minamoto no Yoshitsune,1059,238,46,301,46,31,5,38,2696/2631/3129,1113,459.png
FALSE,1164,Ghost Wu Zetian,ゴースト・武則天,Ghost Wu Zetian,1044,66,284,187,48,9,38,25,2833/2833/3003,1180,1164.png
FALSE,1165,Ghost Vasco da Gama,ゴースト・ヴァスコ・ダ・ガマ,Ghost Vasco da Gama,1317,27,27,240,72,5,4,39,2656/2632/3125,1183,1165.png
FALSE,1166,Ghost Wu Zetian,ゴースト・武則天,Ghost Wu Zetian,1035,74,307,155,47,11,41,21,2527/2527/3003,1180,1164.png
FALSE,1167,Ghost Alexander the Great,ゴースト・アレキサンダー,Ghost Alexander the Great,789,293,102,276,34,38,13,35,2063/3002/2518,1111,463.png
FALSE,1168,Ghost Nobunaga Oda,ゴースト・織田信長,Ghost Nobunaga Oda,975,444,79,160,39,53,9,19,2619/2754/3002,1001,450.png
FALSE,1169,Ghost Nobunaga Oda,ゴースト・織田信長,Ghost Nobunaga Oda,957,423,76,164,39,52,9,20,2003/2754/3002,1001,450.png
FALSE,1170,Ghost Himiko,ゴースト・卑弥呼,Ghost Himiko,1047,100,375,117,45,13,48,14,2570/2526/3008,1055,448.png
FALSE,1171,Ghost Nasu no Yoichi,ゴースト・那須与一,Ghost Nasu no Yoichi,897,275,71,250,41,37,9,33,2518/2561/3002,1175,1153.png
FALSE,1172,Ghost Genghis Khan,ゴースト・チンギス・ハン,Ghost Genghis Khan,879,340,61,265,37,43,7,33,2561/2561/3002,1058,451.png
FALSE,1173,Ghost Abe no Seimei,ゴースト・安倍晴明,Ghost Abe no Seimei,948,81,350,173,42,11,45,22,2016/2739/3008,1136,428.png
FALSE,1174,Ghost Hokusai,ゴースト・葛飾北斎,Ghost Hokusai,1125,38,315,182,50,6,41,23,2833/2359/3008,1167,895.png
FALSE,1175,Ghost Zhuge Liang,ゴースト・諸葛亮,Ghost Zhuge Liang,1038,41,370,203,44,5,46,25,2832/2639/3008,1085,596.png
FALSE,1176,Ghost Himiko,ゴースト・卑弥呼,Ghost Himiko,948,99,394,152,40,13,49,18,2569/2569/3125,1055,448.png
FALSE,1177,Ghost Himiko,ゴースト・卑弥呼,Ghost Himiko,924,109,372,152,40,14,47,19,2569/2569/3104,1055,448.png
FALSE,1178,Ghost Consort Yu,ゴースト・虞美人,Ghost Consort Yu,864,365,127,151,38,47,16,19,2663/2664/3002,1150,466.png
FALSE,1179,Ghost Albert Einstein,ゴースト・アインシュタイン,Ghost Albert Einstein,978,67,380,183,41,9,48,22,2832/2015/3104,1030,427.png
FALSE,1180,Ghost Nobunaga Oda,ゴースト・織田信長,Ghost Nobunaga Oda,1011,355,115,175,42,43,14,21,2695/2593/3002,1001,450.png
FALSE,1181,Ghost Qin Shi Huang,ゴースト・始皇帝,Ghost Qin Shi Huang,1113,62,341,184,47,8,42,23,2832/2015/3001,1112,468.png
FALSE,1182,Shin Deep-Yoshka,真・ディープ・ヨシュカ,Shin Deep-Yoshka,99999999,500,500,999,30,30,30,30,4101/4102/4103,4100,171.png
FALSE,1183,Deep-Yoshka Flag,ディープ・ヨシュカ　フラッグ,Deep-Yoshka Flag,400000000,450,450,999,30,30,30,30,4105/4106/4107,4104,1183.png
FALSE,1184,Deep-Yoshka Flag,ディープ・ヨシュカ　フラッグ,Deep-Yoshka Flag,400000000,250,250,700,30,30,30,30,4109/4110/4111,4108,1183.png
FALSE,1185,Deep-Yoshka Flag,ディープ・ヨシュカ　フラッグ,Deep-Yoshka Flag,500000000,250,250,700,30,30,30,30,4109/4113/4114,4112,1183.png
FALSE,1186,Deep-Yoshka Flag,ディープ・ヨシュカ　フラッグ,Deep-Yoshka Flag,500000000,555,555,5,30,30,30,30,4120/4121/4122,4119,1183.png
FALSE,1187,Deep-Yoshka Flag,ディープ・ヨシュカ　フラッグ,Deep-Yoshka Flag,500000000,200,500,100,30,30,30,30,4124/4125/4126,4123,1183.png
FALSE,1188,Fao Phantom,ファオ・ファントム,Fao Phantom,500000000,700,80,151,30,30,30,30,4128/4128/4129,4127,373.png
FALSE,1189,yamap,yamap,yamap,50000000,200,500,100,30,30,30,30,4124/4125/4126,4123,1189.png
FALSE,1190,Dark Fish King,闇魚王,Dark Fish King,50000000,700,80,151,30,30,30,30,4128/4128/4129,4127,1190.png
